date,close
2009-06-08,6.7499
2009-06-09,6.5638
2009-06-10,6.6229
2009-06-11,6.682
2009-06-12,6.5949
2009-06-15,6.3556
2009-06-16,6.3571
2009-06-17,6.3453
2009-06-18,6.3128
2009-06-19,6.3866
2009-06-22,6.4826
2009-06-23,6.3276
2009-06-24,6.5092
2009-06-25,6.583
2009-06-26,6.586
2009-06-29,6.5387
2009-06-30,6.5653
2009-07-01,6.7115
2009-07-02,6.778
2009-07-03,6.7632
2009-07-06,6.7469
2009-07-07,6.8208
2009-07-08,6.7425
2009-07-09,6.8666
2009-07-10,6.9079
2009-07-13,6.6894
2009-07-14,6.8134
2009-07-15,6.9478
2009-07-16,7.0068
2009-07-17,7.0689
2009-07-20,7.1619
2009-07-21,7.1471
2009-07-22,7.1589
2009-07-23,7.1634
2009-07-24,7.1442
2009-07-27,7.2106
2009-07-28,7.3391
2009-07-29,7.2874
2009-07-30,7.2136
2009-07-31,7.2387
2009-08-03,7.2638
2009-08-04,7.184
2009-08-05,7.0954
2009-08-06,7.1087
2009-08-10,7.1265
2009-08-11,7.1501
2009-08-12,7.125
2009-08-13,7.2889
2009-08-14,7.3273
2009-08-17,7.1855
2009-08-18,7.091
2009-08-19,7.0674
2009-08-20,7.029
2009-08-21,6.967
2009-08-24,7.1914
2009-08-25,7.1368
2009-08-26,7.0881
2009-08-27,7.0511
2009-08-28,7.1471
2009-08-31,7.1545
2009-09-01,7.4129
2009-09-02,7.4129
2009-09-03,7.4498
2009-09-04,7.5384
2009-09-07,7.6492
2009-09-08,7.7526
2009-09-09,7.6861
2009-09-10,7.8043
2009-09-11,7.7526
2009-09-14,7.6566
2009-09-15,7.7452
2009-09-16,7.8559
2009-09-17,7.8486
2009-09-18,7.8707
2009-09-21,7.8486
2009-09-22,7.819
2009-09-23,7.7821
2009-09-24,7.6787
2009-09-25,7.7304
2009-09-28,7.6492
2009-09-29,7.8043
2009-09-30,7.8707
2009-10-01,7.9224
2009-10-02,7.7821
2009-10-05,7.7747
2009-10-06,7.915
2009-10-07,7.9593
2009-10-08,7.8338
2009-10-09,7.8781
2009-10-12,7.915
2009-10-13,7.9298
2009-10-14,8.0258
2009-10-15,8.0701
2009-10-16,8.0701
2009-10-19,8.0996
2009-10-20,8.107
2009-10-21,8.0479
2009-10-22,7.9298
2009-10-23,8.0125
2009-10-26,8.0501
2009-10-27,8.0351
2009-10-28,7.9072
2009-10-29,7.7567
2009-10-30,7.7717
2009-11-02,7.7266
2009-11-03,7.6739
2009-11-04,7.8169
2009-11-05,7.8018
2009-11-06,7.862
2009-11-09,7.9373
2009-11-10,7.9974
2009-11-11,8.1028
2009-11-12,8.0952
2009-11-13,8.0727
2009-11-16,8.2081
2009-11-17,8.1404
2009-11-18,8.1479
2009-11-19,8.1178
2009-11-20,8.0426
2009-11-23,8.0351
2009-11-24,8.0727
2009-11-25,8.1253
2009-11-26,8.1028
2009-11-27,7.8545
2009-11-30,7.9297
2009-12-01,8.0125
2009-12-02,8.0351
2009-12-03,8.0426
2009-12-04,7.9899
2009-12-07,8.1178
2009-12-08,8.0802
2009-12-09,8.1028
2009-12-10,7.9749
2009-12-11,8.1028
2009-12-14,8.1103
2009-12-15,8.0877
2009-12-16,8.005
2009-12-17,8.0351
2009-12-18,8.0125
2009-12-21,8.0802
2009-12-22,8.1479
2009-12-23,8.2081
2009-12-24,8.2909
2009-12-25,8.3059
2009-12-28,8.3661
2009-12-29,8.351
2009-12-30,8.3811
2009-12-31,8.494
2010-01-04,8.5015
2010-01-05,8.5015
2010-01-06,8.6595
2010-01-07,8.6369
2010-01-08,8.6896
2010-01-11,8.7122
2010-01-12,8.667
2010-01-13,8.5391
2010-01-14,8.6445
2010-01-15,8.6971
2010-01-18,8.652
2010-01-19,8.5391
2010-01-20,8.4865
2010-01-21,8.4188
2010-01-22,8.1855
2010-01-25,8.1554
2010-01-26,7.9673
2010-01-27,7.9598
2010-01-28,8.1329
2010-01-29,7.9749
2010-02-01,7.8846
2010-02-02,7.8018
2010-02-03,7.9373
2010-02-04,7.9072
2010-02-05,7.6363
2010-02-06,7.704
2010-02-08,7.6514
2010-02-09,7.7567
2010-02-10,7.8394
2010-02-22,7.9147
2010-02-23,7.9147
2010-02-24,7.862
2010-02-25,7.7717
2010-02-26,7.7567
2010-03-01,7.9448
2010-03-02,7.9222
2010-03-03,7.9222
2010-03-04,7.8545
2010-03-05,7.9673
2010-03-08,8.0727
2010-03-09,8.0952
2010-03-10,8.0952
2010-03-11,8.0727
2010-03-12,8.0652
2010-03-15,7.9523
2010-03-16,7.9899
2010-03-17,8.1479
2010-03-18,8.1855
2010-03-19,8.163
2010-03-22,8.0802
2010-03-23,8.0275
2010-03-24,8.0501
2010-03-25,8.0501
2010-03-26,8.1253
2010-03-29,8.2006
2010-03-30,8.1931
2010-03-31,8.163
2010-04-01,8.2382
2010-04-02,8.2382
2010-04-06,8.3209
2010-04-07,8.336
2010-04-08,8.2833
2010-04-09,8.3059
2010-04-12,8.3435
2010-04-13,8.2457
2010-04-14,8.3059
2010-04-15,8.3586
2010-04-16,8.3059
2010-04-19,8.0727
2010-04-20,8.1028
2010-04-21,8.2081
2010-04-22,8.1931
2010-04-23,8.2382
2010-04-26,8.4112
2010-04-27,8.4037
2010-04-28,8.3134
2010-04-29,8.2758
2010-04-30,8.2457
2010-05-03,8.1931
2010-05-04,8.2006
2010-05-05,7.9749
2010-05-06,7.8169
2010-05-07,7.8169
2010-05-10,7.8846
2010-05-11,7.8545
2010-05-12,7.8394
2010-05-13,8.0125
2010-05-14,7.9899
2010-05-17,7.8094
2010-05-18,7.8244
2010-05-19,7.7416
2010-05-20,7.6438
2010-05-21,7.4858
2010-05-24,7.5912
2010-05-25,7.391
2010-05-26,7.4211
2010-05-27,7.4723
2010-05-28,7.5039
2010-05-31,7.5385
2010-06-01,7.4979
2010-06-02,7.3805
2010-06-03,7.5536
2010-06-04,7.531
2010-06-07,7.3339
2010-06-08,7.3068
2010-06-09,7.2496
2010-06-10,7.3504
2010-06-11,7.4663
2010-06-14,7.5761
2010-06-15,7.6288
2010-06-17,7.6815
2010-06-18,7.6589
2010-06-21,7.8244
2010-06-22,7.7793
2010-06-23,7.6965
2010-06-24,7.7191
2010-06-25,7.6137
2010-06-28,7.6438
2010-06-29,7.5987
2010-06-30,7.4558
2010-07-01,7.4016
2010-07-02,7.4467
2010-07-05,7.5987
2010-07-06,7.7341
2010-07-07,7.7191
2010-07-08,7.8319
2010-07-09,7.8771
2010-07-12,7.8695
2010-07-13,7.847
2010-07-14,7.9974
2010-07-15,8.0125
2010-07-16,7.9598
2010-07-19,7.9373
2010-07-20,8.005
2010-07-21,7.9598
2010-07-22,7.9673
2010-07-23,8.0802
2010-07-26,8.1028
2010-07-27,8.0652
2010-07-28,8.1329
2010-07-29,8.1404
2010-07-30,8.1103
2010-08-02,8.2683
2010-08-03,8.3059
2010-08-04,8.2909
2010-08-05,8.2833
2010-08-06,8.3059
2010-08-09,8.351
2010-08-10,8.336
2010-08-11,8.2307
2010-08-12,8.163
2010-08-13,8.2532
2010-08-16,8.2758
2010-08-17,8.2683
2010-08-18,8.2231
2010-08-19,8.2683
2010-08-20,8.2683
2010-08-23,8.3209
2010-08-24,8.2683
2010-08-25,8.1178
2010-08-26,8.0652
2010-08-27,8.1028
2010-08-30,8.1404
2010-08-31,8.02
2010-09-01,8.0802
2010-09-02,8.1253
2010-09-03,8.2081
2010-09-06,8.2683
2010-09-07,8.2532
2010-09-08,8.2382
2010-09-09,8.2382
2010-09-10,8.3134
2010-09-13,8.5467
2010-09-14,8.5767
2010-09-15,8.6144
2010-09-16,8.5241
2010-09-17,8.6219
2010-09-20,8.6144
2010-09-21,8.6294
2010-09-23,8.6294
2010-09-24,8.5767
2010-09-27,8.652
2010-09-28,8.6369
2010-09-29,8.6971
2010-09-30,8.6821
2010-10-01,8.6896
2010-10-04,8.6896
2010-10-05,8.6369
2010-10-06,8.6896
2010-10-07,8.7197
2010-10-08,8.667
2010-10-11,8.5692
2010-10-12,8.4564
2010-10-13,8.509
2010-10-14,8.6445
2010-10-15,8.6294
2010-10-18,8.4564
2010-10-19,8.4338
2010-10-20,8.5316
2010-10-21,8.5391
2010-10-22,8.5918
2010-10-25,8.7796
2010-10-26,8.8187
2010-10-27,8.7718
2010-10-28,8.8422
2010-10-29,8.764
2010-11-01,8.8892
2010-11-02,8.8892
2010-11-03,8.8735
2010-11-04,8.9283
2010-11-05,9.0222
2010-11-08,9.0065
2010-11-09,9.03
2010-11-10,9.0222
2010-11-11,8.9987
2010-11-12,8.8187
2010-11-15,8.7874
2010-11-16,8.8813
2010-11-17,8.8422
2010-11-18,8.8579
2010-11-19,8.8657
2010-11-22,8.9752
2010-11-23,8.9048
2010-11-24,8.897
2010-11-25,8.9361
2010-11-26,8.8892
2010-11-29,8.9048
2010-11-30,8.9361
2010-12-01,9.077
2010-12-02,9.1474
2010-12-03,9.2335
2010-12-06,9.2569
2010-12-07,9.2491
2010-12-08,9.2491
2010-12-09,9.343
2010-12-10,9.2804
2010-12-13,9.3039
2010-12-14,9.2804
2010-12-15,9.3274
2010-12-16,9.343
2010-12-17,9.4213
2010-12-20,9.3743
2010-12-21,9.3978
2010-12-22,9.3978
2010-12-23,9.4604
2010-12-24,9.4213
2010-12-27,9.4604
2010-12-28,9.4447
2010-12-29,9.4682
2010-12-30,9.5152
2010-12-31,9.6091
2011-01-03,9.6169
2011-01-04,9.5934
2011-01-05,9.4369
2011-01-06,9.4213
2011-01-07,9.3352
2011-01-10,9.3665
2011-01-11,9.523
2011-01-12,9.5621
2011-01-13,9.5543
2011-01-14,9.5465
2011-01-17,9.523
2011-01-18,9.6012
2011-01-19,9.7108
2011-01-20,9.6482
2011-01-21,9.5465
2011-01-24,9.5386
2011-01-25,9.6169
2011-01-26,9.703
2011-01-27,9.7734
2011-01-28,9.8595
2011-02-08,9.7969
2011-02-09,9.703
2011-02-10,9.523
2011-02-11,9.2178
2011-02-14,9.2961
2011-02-15,9.3508
2011-02-16,9.3665
2011-02-17,9.3352
2011-02-18,9.4917
2011-02-21,9.4917
2011-02-22,9.3665
2011-02-23,9.2335
2011-02-24,9.2335
2011-02-25,9.3117
2011-03-01,9.3821
2011-03-02,9.3039
2011-03-03,9.4213
2011-03-04,9.4917
2011-03-07,9.4213
2011-03-08,9.4291
2011-03-09,9.4213
2011-03-10,9.3117
2011-03-11,9.21
2011-03-14,9.2022
2011-03-15,8.9987
2011-03-16,8.9674
2011-03-17,8.9674
2011-03-18,9.0378
2011-03-21,9.0926
2011-03-22,9.1396
2011-03-23,9.1552
2011-03-24,9.1943
2011-03-25,9.2882
2011-03-28,9.2569
2011-03-29,9.2726
2011-03-30,9.3274
2011-03-31,9.3195
2011-04-01,9.3665
2011-04-06,9.5699
2011-04-07,9.5934
2011-04-08,9.5621
2011-04-11,9.5621
2011-04-12,9.3978
2011-04-13,9.4526
2011-04-14,9.4447
2011-04-15,9.3352
2011-04-18,9.3195
2011-04-19,9.2648
2011-04-20,9.4369
2011-04-21,9.656
2011-04-22,9.6404
2011-04-25,9.6169
2011-04-26,9.5778
2011-04-27,9.7264
2011-04-28,9.7264
2011-04-29,9.703
2011-05-03,9.7264
2011-05-04,9.6717
2011-05-05,9.7421
2011-05-06,9.6951
2011-05-09,9.7499
2011-05-10,9.7499
2011-05-11,9.7108
2011-05-12,9.7421
2011-05-13,9.7108
2011-05-16,9.5934
2011-05-17,9.5856
2011-05-18,9.6404
2011-05-19,9.5543
2011-05-20,9.5621
2011-05-23,9.4447
2011-05-24,9.4604
2011-05-25,9.4291
2011-05-26,9.523
2011-05-27,9.4839
2011-05-30,9.4682
2011-05-31,9.703
2011-06-01,9.7577
2011-06-02,9.6873
2011-06-03,9.7343
2011-06-07,9.7343
2011-06-08,9.703
2011-06-09,9.703
2011-06-10,9.476
2011-06-13,9.3508
2011-06-14,9.5073
2011-06-15,9.4682
2011-06-16,9.2961
2011-06-17,9.2648
2011-06-20,9.1709
2011-06-21,9.2413
2011-06-22,9.2648
2011-06-23,9.1787
2011-06-24,9.1083
2011-06-27,9.0457
2011-06-28,9.0222
2011-06-29,9.1787
2011-06-30,9.21
2011-07-01,9.343
2011-07-04,9.3978
2011-07-05,9.3821
2011-07-06,9.4839
2011-07-07,9.4447
2011-07-08,9.3978
2011-07-11,9.3352
2011-07-12,9.1865
2011-07-13,9.1865
2011-07-14,9.2178
2011-07-15,9.2648
2011-07-18,9.2335
2011-07-19,9.2178
2011-07-20,9.4604
2011-07-21,9.4839
2011-07-22,9.5465
2011-07-25,9.4526
2011-07-26,9.5778
2011-07-27,9.6012
2011-07-28,9.523
2011-07-29,9.3743
2011-08-01,9.4447
2011-08-02,9.3195
2011-08-03,9.1709
2011-08-04,9.0535
2011-08-05,8.5214
2011-08-08,8.3727
2011-08-09,8.2945
2011-08-10,8.4666
2011-08-11,8.4666
2011-08-12,8.3805
2011-08-15,8.5449
2011-08-16,8.5057
2011-08-17,8.4431
2011-08-18,8.2866
2011-08-19,7.9971
2011-08-22,8.0597
2011-08-23,8.3414
2011-08-24,8.2319
2011-08-25,8.1927
2011-08-26,8.3023
2011-08-29,8.4197
2011-08-30,8.4823
2011-08-31,8.537
2011-09-01,8.6309
2011-09-02,8.6309
2011-09-05,8.3884
2011-09-06,8.224
2011-09-07,8.3805
2011-09-08,8.404
2011-09-09,8.4744
2011-09-13,8.2397
2011-09-14,8.0754
2011-09-15,8.271
2011-09-16,8.4666
2011-09-19,8.3258
2011-09-20,8.3571
2011-09-21,8.3884
2011-09-22,8.1536
2011-09-23,7.8797
2011-09-26,7.7186
2011-09-27,7.9971
2011-09-28,8.0049
2011-09-29,8.0754
2011-09-30,8.0832
2011-10-03,7.8719
2011-10-04,7.9423
2011-10-05,7.8641
2011-10-06,8.0206
2011-10-07,8.0675
2011-10-11,8.2945
2011-10-12,8.271
2011-10-13,8.2632
2011-10-14,8.2084
2011-10-17,8.3101
2011-10-18,8.224
2011-10-19,8.1927
2011-10-20,8.0988
2011-10-21,8.1301
2011-10-24,8.3884
2011-10-25,8.3884
2011-10-26,8.4695
2011-10-27,8.4858
2011-10-28,8.5102
2011-10-31,8.4777
2011-11-01,8.5345
2011-11-02,8.5102
2011-11-03,8.3559
2011-11-04,8.4939
2011-11-07,8.5102
2011-11-08,8.4695
2011-11-09,8.4777
2011-11-10,8.2097
2011-11-11,8.2665
2011-11-14,8.4695
2011-11-15,8.4208
2011-11-16,8.3153
2011-11-17,8.3396
2011-11-18,8.1691
2011-11-21,7.9953
2011-11-22,7.9612
2011-11-23,7.7712
2011-11-24,7.7728
2011-11-25,7.7046
2011-11-28,7.8427
2011-11-29,7.9125
2011-11-30,7.8086
2011-12-01,8.1691
2011-12-02,8.0911
2011-12-05,8.0652
2011-12-06,7.9076
2011-12-07,7.9904
2011-12-08,7.9352
2011-12-09,7.8345
2011-12-12,7.9255
2011-12-13,7.8849
2011-12-14,7.8914
2011-12-15,7.7144
2011-12-16,7.7468
2011-12-19,7.5909
2011-12-20,7.6332
2011-12-21,8.0034
2011-12-22,7.984
2011-12-23,8.1204
2011-12-26,8.1123
2011-12-27,8.096
2011-12-28,8.0505
2011-12-29,8.057
2011-12-30,8.0895
2012-01-02,7.9677
2012-01-03,8.0717
2012-01-04,8.1204
2012-01-05,8.1447
2012-01-06,8.1204
2012-01-09,8.0895
2012-01-10,8.2341
2012-01-11,8.2259
2012-01-12,8.2422
2012-01-13,8.2584
2012-01-16,8.1285
2012-01-17,8.2097
2012-01-18,8.1853
2012-01-30,8.4127
2012-01-31,8.4371
2012-02-01,8.4939
2012-02-02,8.5914
2012-02-03,8.6157
2012-02-04,8.7132
2012-02-06,8.6401
2012-02-07,8.6563
2012-02-08,8.8431
2012-02-09,8.835
2012-02-10,8.7619
2012-02-13,8.8025
2012-02-14,8.77
2012-02-15,8.9162
2012-02-16,8.8106
2012-02-17,8.8918
2012-02-20,8.8837
2012-02-21,8.8512
2012-02-22,8.908
2012-02-23,8.8674
2012-02-24,8.8918
2012-02-29,9.0948
2012-03-01,9.0786
2012-03-02,9.0299
2012-03-03,8.9974
2012-03-05,8.908
2012-03-06,8.8674
2012-03-07,8.835
2012-03-08,8.8837
2012-03-09,8.9243
2012-03-12,8.8268
2012-03-13,8.9487
2012-03-14,9.0786
2012-03-15,9.038
2012-03-16,8.9974
2012-03-19,8.973
2012-03-20,8.908
2012-03-21,8.908
2012-03-22,9.0299
2012-03-23,9.0055
2012-03-26,8.8593
2012-03-27,8.973
2012-03-28,9.0055
2012-03-29,8.8837
2012-03-30,8.9162
2012-04-02,8.8837
2012-04-03,8.8106
2012-04-05,8.7132
2012-04-06,8.7294
2012-04-09,8.6238
2012-04-10,8.6238
2012-04-11,8.6563
2012-04-12,8.6644
2012-04-13,8.7619
2012-04-16,8.7375
2012-04-17,8.5914
2012-04-18,8.6076
2012-04-19,8.6157
2012-04-20,8.502
2012-04-23,8.4939
2012-04-24,8.5102
2012-04-25,8.5589
2012-04-26,8.4939
2012-04-27,8.4777
2012-04-30,8.4533
2012-05-02,8.6644
2012-05-03,8.6238
2012-05-04,8.6401
2012-05-07,8.4533
2012-05-08,8.4533
2012-05-09,8.3965
2012-05-10,8.3965
2012-05-11,8.3071
2012-05-14,8.3153
2012-05-15,8.3153
2012-05-16,8.1529
2012-05-17,8.2503
2012-05-18,8.0668
2012-05-21,8.1123
2012-05-22,8.1853
2012-05-23,8.0375
2012-05-24,8.0197
2012-05-25,7.9596
2012-05-28,8.0343
2012-05-29,8.2341
2012-05-30,8.1366
2012-05-31,8.1447
2012-06-01,7.9823
2012-06-04,7.7436
2012-06-05,7.8443
2012-06-06,7.8979
2012-06-07,7.9157
2012-06-08,7.7956
2012-06-11,7.9563
2012-06-12,7.8946
2012-06-13,7.9109
2012-06-14,7.9222
2012-06-15,8.0229
2012-06-18,8.1529
2012-06-19,8.1058
2012-06-20,8.1935
2012-06-21,8.1447
2012-06-22,8.0489
2012-06-25,7.9904
2012-06-26,7.9563
2012-06-27,8.031
2012-06-28,8.044
2012-06-29,8.1529
2012-07-02,8.2178
2012-07-03,8.3153
2012-07-04,8.3477
2012-07-05,8.3315
2012-07-06,8.2828
2012-07-09,8.2747
2012-07-10,8.1853
2012-07-11,8.2097
2012-07-12,8.0635
2012-07-13,8.0392
2012-07-16,8.0392
2012-07-17,8.096
2012-07-18,7.9904
2012-07-19,8.1529
2012-07-20,8.1447
2012-07-23,7.9986
2012-07-24,7.9775
2012-07-25,7.9352
2012-07-26,7.9482
2012-07-27,8.1074
2012-07-30,8.161
2012-07-31,8.299
2012-08-01,8.3153
2012-08-03,8.2665
2012-08-06,8.3721
2012-08-07,8.3802
2012-08-08,8.4046
2012-08-09,8.5832
2012-08-10,8.5751
2012-08-13,8.6076
2012-08-14,8.6482
2012-08-15,8.6157
2012-08-16,8.6401
2012-08-17,8.5995
2012-08-20,8.5751
2012-08-21,8.6726
2012-08-22,8.6644
2012-08-23,8.6563
2012-08-24,8.6238
2012-08-27,8.6401
2012-08-28,8.5264
2012-08-29,8.5589
2012-08-30,8.5345
2012-08-31,8.567
2012-09-03,8.632
2012-09-04,8.6157
2012-09-05,8.502
2012-09-06,8.4695
2012-09-07,8.5995
2012-09-10,8.6644
2012-09-11,8.6563
2012-09-12,8.7781
2012-09-13,8.7944
2012-09-14,9.0136
2012-09-17,9.0299
2012-09-18,8.9974
2012-09-19,9.038
2012-09-20,8.973
2012-09-21,9.0055
2012-09-24,9.0136
2012-09-25,8.9811
2012-09-26,8.9162
2012-09-27,8.9487
2012-09-28,8.9568
2012-10-01,8.9324
2012-10-02,8.973
2012-10-03,8.9324
2012-10-04,8.9405
2012-10-05,8.9487
2012-10-08,8.8756
2012-10-09,8.835
2012-10-11,8.6563
2012-10-12,8.632
2012-10-15,8.6482
2012-10-16,8.6888
2012-10-17,8.6726
2012-10-18,8.7132
2012-10-19,8.6482
2012-10-22,8.5914
2012-10-23,8.5914
2012-10-24,8.583
2012-10-25,8.4988
2012-10-26,8.3995
2012-10-29,8.4147
2012-10-30,8.4904
2012-10-31,8.482
2012-11-01,8.4736
2012-11-02,8.5325
2012-11-05,8.4988
2012-11-06,8.5661
2012-11-07,8.6082
2012-11-08,8.5409
2012-11-09,8.5998
2012-11-12,8.5661
2012-11-13,8.4231
2012-11-14,8.4399
2012-11-15,8.4147
2012-11-16,8.4046
2012-11-19,8.4567
2012-11-20,8.4736
2012-11-21,8.4096
2012-11-22,8.4483
2012-11-23,8.7008
2012-11-26,8.7849
2012-11-27,8.8186
2012-11-28,8.827
2012-11-29,8.9364
2012-11-30,9.0121
2012-12-03,9.0037
2012-12-04,8.9953
2012-12-05,9.0458
2012-12-06,9.0205
2012-12-07,9.071
2012-12-10,9.0374
2012-12-11,9.0289
2012-12-12,9.1047
2012-12-13,9.2057
2012-12-14,9.1215
2012-12-17,9.0037
2012-12-18,9.0121
2012-12-19,9.0374
2012-12-20,8.928
2012-12-21,8.8859
2012-12-22,8.9111
2012-12-24,8.8691
2012-12-25,9.0205
2012-12-26,9.0037
2012-12-27,8.9953
2012-12-28,9.0542
2013-01-02,9.1552
2013-01-03,9.2309
2013-01-04,9.172
2013-01-07,9.1299
2013-01-08,9.071
2013-01-09,9.1047
2013-01-10,9.172
2013-01-11,9.1636
2013-01-14,9.172
2013-01-15,9.0878
2013-01-16,9.0374
2013-01-17,8.97
2013-01-18,9.0794
2013-01-21,9.071
2013-01-22,9.0963
2013-01-23,9.0878
2013-01-24,9.0374
2013-01-25,9.0037
2013-01-28,9.0458
2013-01-29,9.172
2013-01-30,9.1888
2013-01-31,9.1888
2013-02-01,9.2225
2013-02-04,9.2898
2013-02-05,9.2561
2013-02-06,9.3235
2013-02-18,9.3571
2013-02-19,9.3655
2013-02-20,9.4413
2013-02-21,9.3739
2013-02-22,9.3403
2013-02-23,9.3908
2013-02-25,9.3739
2013-02-26,9.273
2013-02-27,9.2898
2013-03-01,9.3235
2013-03-04,9.2141
2013-03-05,9.2898
2013-03-06,9.3319
2013-03-07,9.3235
2013-03-08,9.3908
2013-03-11,9.4076
2013-03-12,9.3487
2013-03-13,9.3655
2013-03-14,9.3571
2013-03-15,9.2898
2013-03-18,9.172
2013-03-19,9.1888
2013-03-20,9.1299
2013-03-21,9.1383
2013-03-22,9.1131
2013-03-25,9.1804
2013-03-26,9.1804
2013-03-27,9.2057
2013-03-28,9.1804
2013-03-29,9.273
2013-04-01,9.2561
2013-04-02,9.2309
2013-04-03,9.2561
2013-04-08,9.0626
2013-04-09,9.0374
2013-04-10,9.0542
2013-04-11,9.1468
2013-04-12,9.1468
2013-04-15,9.071
2013-04-16,9.0878
2013-04-17,9.071
2013-04-18,9.0626
2013-04-19,9.3319
2013-04-22,9.3235
2013-04-23,9.273
2013-04-24,9.3487
2013-04-25,9.3655
2013-04-26,9.3992
2013-04-29,9.3908
2013-04-30,9.4918
2013-05-02,9.517
2013-05-03,9.5338
2013-05-06,9.5759
2013-05-07,9.6096
2013-05-08,9.7358
2013-05-09,9.7947
2013-05-10,9.7442
2013-05-13,9.7189
2013-05-14,9.7442
2013-05-15,9.7526
2013-05-16,9.8788
2013-05-17,9.8283
2013-05-20,9.8115
2013-05-21,9.8115
2013-05-22,9.8031
2013-05-23,9.5927
2013-05-24,9.5675
2013-05-27,9.6516
2013-05-28,9.618
2013-05-29,9.7021
2013-05-30,9.5843
2013-05-31,9.5843
2013-06-03,9.5422
2013-06-04,9.5254
2013-06-05,9.5254
2013-06-06,9.4076
2013-06-07,9.4328
2013-06-10,9.5086
2013-06-11,9.4833
2013-06-13,9.2561
2013-06-14,9.2225
2013-06-17,9.2814
2013-06-18,9.3235
2013-06-19,9.3066
2013-06-20,9.1299
2013-06-21,9.0205
2013-06-24,8.9869
2013-06-25,8.9196
2013-06-26,9.0374
2013-06-27,9.1468
2013-06-28,9.273
2013-07-01,9.3571
2013-07-02,9.3403
2013-07-03,9.2309
2013-07-04,9.2477
2013-07-05,9.4328
2013-07-08,9.2561
2013-07-09,9.3655
2013-07-10,9.3908
2013-07-11,9.6264
2013-07-12,9.6516
2013-07-15,9.6769
2013-07-16,9.6769
2013-07-17,9.6937
2013-07-18,9.6264
2013-07-19,9.416
2013-07-22,9.4497
2013-07-23,9.6011
2013-07-24,9.5759
2013-07-25,9.5927
2013-07-26,9.5759
2013-07-29,9.5086
2013-07-30,9.5843
2013-07-31,9.5254
2013-08-01,9.4581
2013-08-02,9.517
2013-08-05,9.5422
2013-08-06,9.4076
2013-08-07,9.273
2013-08-08,9.2393
2013-08-09,9.2309
2013-08-12,9.2561
2013-08-13,9.3487
2013-08-14,9.3235
2013-08-15,9.2561
2013-08-16,9.2982
2013-08-19,9.273
2013-08-20,9.1888
2013-08-22,9.1131
2013-08-23,9.2309
2013-08-26,9.273
2013-08-27,9.1888
2013-08-28,9.2141
2013-08-29,9.3403
2013-08-30,9.3992
2013-09-02,9.4749
2013-09-03,9.5338
2013-09-04,9.517
2013-09-05,9.5759
2013-09-06,9.5927
2013-09-09,9.6264
2013-09-10,9.6516
2013-09-11,9.6769
2013-09-12,9.6853
2013-09-13,9.6096
2013-09-14,9.6096
2013-09-16,9.7274
2013-09-17,9.7189
2013-09-18,9.6853
2013-09-23,9.761
2013-09-24,9.7694
2013-09-25,9.7274
2013-09-26,9.6348
2013-09-27,9.66
2013-09-30,9.618
2013-10-01,9.618
2013-10-02,9.6516
2013-10-03,9.8536
2013-10-04,9.8368
2013-10-07,9.7442
2013-10-08,9.8199
2013-10-09,9.7947
2013-10-11,9.8368
2013-10-14,9.761
2013-10-15,9.8452
2013-10-16,9.8031
2013-10-17,9.8536
2013-10-18,9.9377
2013-10-21,9.9293
2013-10-22,9.9293
2013-10-23,9.8788
2013-10-24,9.9133
2013-10-25,9.8358
2013-10-28,9.9047
2013-10-29,9.9477
2013-10-30,9.9736
2013-10-31,9.9736
2013-11-01,9.9219
2013-11-04,9.8788
2013-11-05,9.7841
2013-11-06,9.7841
2013-11-07,9.7583
2013-11-08,9.7238
2013-11-11,9.698
2013-11-12,9.7324
2013-11-13,9.6032
2013-11-14,9.6291
2013-11-15,9.6721
2013-11-18,9.7238
2013-11-19,9.7841
2013-11-20,9.7238
2013-11-21,9.5516
2013-11-22,9.5602
2013-11-25,9.6894
2013-11-26,9.7669
2013-11-27,9.8186
2013-11-28,9.8788
2013-11-29,9.9133
2013-12-02,9.8961
2013-12-03,9.9047
2013-12-04,9.8961
2013-12-05,9.8358
2013-12-06,9.8444
2013-12-09,9.9305
2013-12-10,9.9564
2013-12-11,9.965
2013-12-12,9.8875
2013-12-13,9.8788
2013-12-16,9.8013
2013-12-17,9.853
2013-12-18,9.8186
2013-12-19,9.8788
2013-12-20,9.8961
2013-12-23,9.965
2013-12-24,9.9564
2013-12-25,9.965
2013-12-26,9.965
2013-12-27,10.0425
2013-12-30,10.1286
2013-12-31,10.1114
2014-01-02,10.0855
2014-01-03,9.965
2014-01-06,9.9391
2014-01-07,9.9391
2014-01-08,9.9564
2014-01-09,9.9133
2014-01-10,9.9133
2014-01-13,9.9736
2014-01-14,9.9564
2014-01-15,10.0597
2014-01-16,10.0855
2014-01-17,10.1028
2014-01-20,10.1286
2014-01-21,10.0855
2014-01-22,10.1028
2014-01-23,10.0769
2014-01-24,10.1028
2014-01-27,9.9219
2014-02-05,9.6118
2014-02-06,9.6463
2014-02-07,9.7497
2014-02-10,9.7497
2014-02-11,9.8099
2014-02-12,9.9133
2014-02-13,9.8875
2014-02-14,9.9822
2014-02-17,9.9822
2014-02-18,10.0166
2014-02-19,10.0166
2014-02-20,9.9305
2014-02-21,10.0253
2014-02-24,9.9736
2014-02-25,10.0166
2014-02-26,10.0597
2014-02-27,10.0425
